kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4061149,K01201.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.757584622,6.9350000e-06,-6.9350000e-06,133.0501700,2.090000e-03,-2.090000e-03,0.0930,0.3520,-0.0930,0.92670,0.07930,-0.07930,5.6310e+02,3.700e+01,-3.700e+01,1.01,1.100e-01,-1.300e-01,615.0,,,33.79,10.93,-10.56,19.60,1,q1_q17_dr25_tce,3683.00,73.00,-88.00,4.840,0.050,-0.055,0.4240,0.0450,-0.0550,292.577030,39.120880,15.597
3444588,K01202.01,Kepler-787 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0,0.928310036,2.1610000e-06,-2.1610000e-06,133.8035800,1.850000e-03,-1.850000e-03,0.1810,0.2770,-0.1810,1.18990,0.06170,-0.06170,3.7620e+02,2.050e+01,-2.050e+01,1.16,5.000e-02,-6.000e-02,1115.0,,,365.72,66.38,-61.12,22.60,1,q1_q17_dr25_tce,4109.00,82.00,-82.00,4.672,0.022,-0.025,0.6020,0.0270,-0.0300,291.692470,38.572899,15.854
8394721,K00152.03,Kepler-79 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.484576680,2.3000000e-05,-2.3000000e-05,136.6180800,1.320000e-03,-1.320000e-03,0.0110,0.3190,-0.0110,5.01970,0.03950,-0.03950,6.5350e+02,8.800e+00,-8.800e+00,3.39,6.300e-01,-5.200e-01,929.0,,,176.29,90.17,-60.44,80.80,2,q1_q17_dr25_tce,6198.00,111.00,-136.00,4.237,0.130,-0.117,1.3240,0.2470,-0.2020,300.517120,44.381580,13.914
3962243,K01203.01,Kepler-276 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,31.884147300,2.0990000e-04,-2.0990000e-04,160.2069600,4.530000e-03,-4.530000e-03,0.9380,0.0070,-0.6820,6.12200,0.21700,-0.21700,9.1000e+02,3.740e+01,-3.740e+01,3.70,6.000e-01,-2.000e-01,563.0,,,23.82,10.12,-3.76,25.30,1,q1_q17_dr25_tce,5779.00,78.00,-86.00,4.477,0.032,-0.128,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
10743597,K00989.03,,CANDIDATE,CANDIDATE,,0,0,0,0,16.158111120,7.3930000e-05,-7.3930000e-05,143.0023300,3.630000e-03,-3.630000e-03,1.8572,0.0984,-0.5537,6.04900,0.18700,-0.18700,2.3198e+03,6.810e+01,-6.810e+01,86.13,3.608e+01,-6.600e+00,660.0,,,44.83,57.04,-10.68,52.80,1,q1_q17_dr24_tce,5619.00,173.00,-156.00,4.536,0.030,-0.291,0.8740,0.3660,-0.0670,296.382290,48.045311,15.488
10015516,K00990.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,67.692139070,6.0200000e-05,-6.0200000e-05,138.5341710,7.010000e-04,-7.010000e-04,0.5581,0.0024,-0.0028,51.34900,0.04280,-0.04280,2.5457e+04,7.780e+01,-7.780e+01,175.98,7.271e+01,-1.102e+02,1173.0,,,448.21,536.28,-396.39,1328.20,,,5355.00,129.00,-246.00,2.754,0.587,-0.176,10.7030,4.4220,-6.7050,293.473630,46.970402,10.700
10154388,K00991.01,Kepler-744 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,12.062229620,2.7500000e-05,-2.7500000e-05,138.2222900,1.770000e-03,-1.770000e-03,0.3920,0.0440,-0.3920,2.05840,0.05720,-0.05720,3.0020e+02,1.080e+01,-1.080e+01,1.62,2.100e-01,-1.300e-01,750.0,,,74.80,27.47,-17.09,32.40,1,q1_q17_dr25_tce,5547.00,99.00,-110.00,4.451,0.076,-0.093,0.9330,0.1200,-0.0800,296.496120,47.182861,13.581
1432789,K00992.01,Kepler-745 b,CONFIRMED,CANDIDATE,0.8480,0,0,0,0,9.931463070,5.1860000e-05,-5.1860000e-05,136.4912800,4.420000e-03,-4.420000e-03,0.0370,0.4080,-0.0370,5.67800,0.12700,-0.12700,3.9860e+02,1.640e+01,-1.640e+01,2.41,3.900e-01,-3.500e-01,931.0,,,177.83,74.92,-54.50,26.20,1,q1_q17_dr25_tce,5782.00,78.00,-78.00,4.280,0.137,-0.112,1.2200,0.1960,-0.1760,291.499420,37.059280,15.214
1718189,K00993.01,Kepler-262 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.853629050,9.2260000e-05,-9.2260000e-05,144.3203100,3.790000e-03,-3.790000e-03,0.6760,0.0350,-0.5110,3.43900,0.10800,-0.10800,3.5560e+02,1.670e+01,-1.670e+01,1.75,4.700e-01,-1.600e-01,618.0,,,34.57,26.70,-8.92,23.00,1,q1_q17_dr25_tce,5830.00,146.00,-161.00,4.540,0.044,-0.187,0.8760,0.2340,-0.0780,290.728670,37.252651,14.246
5880320,K01060.04,Kepler-758 e,CONFIRMED,CANDIDATE,0.8840,0,0,0,0,8.193450650,7.0890000e-05,-7.0890000e-05,138.9961700,6.680000e-03,-6.680000e-03,0.8150,0.1490,-0.5760,5.23400,0.20700,-0.20700,1.1540e+02,7.600e+00,-7.600e+00,1.74,2.700e-01,-4.000e-01,1144.0,,,405.75,180.00,-185.24,15.70,4,q1_q17_dr25_tce,6021.00,120.00,-120.00,4.093,0.195,-0.105,1.4580,0.2260,-0.3390,293.084630,41.135441,14.348
5130369,K00140.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,19.978670000,5.8700000e-05,-5.8700000e-05,137.1706100,2.400000e-03,-2.400000e-03,0.9230,0.0060,-0.0110,10.16800,0.17800,-0.17800,9.4430e+02,1.300e+01,-1.300e+01,6.85,2.900e+00,-1.560e+00,1351.0,,,788.02,997.18,-402.86,86.20,1,q1_q17_dr25_tce,9651.00,272.00,-467.00,4.229,0.126,-0.234,1.8950,0.8030,-0.4320,299.153530,40.286961,13.849
6037187,K01061.01,Kepler-759 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,41.805954400,2.1530000e-04,-2.1530000e-04,142.8191900,4.560000e-03,-4.560000e-03,0.0290,0.4280,-0.0290,6.05700,0.14700,-0.14700,4.3440e+02,1.780e+01,-1.780e+01,2.02,6.100e-01,-2.600e-01,533.0,,,19.02,16.84,-6.42,28.30,1,q1_q17_dr25_tce,5907.00,159.00,-195.00,4.445,0.084,-0.196,0.9730,0.2940,-0.1260,290.131500,41.381500,14.502
6147122,K01062.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,15.451581840,8.5220000e-05,-8.5220000e-05,142.2109600,4.260000e-03,-4.260000e-03,0.6360,0.2970,-0.4080,2.40600,0.14700,-0.14700,8.5300e+01,5.100e+00,-5.100e+00,2.02,4.900e-01,-4.100e-01,1285.0,,,643.83,467.09,-295.46,21.00,1,q1_q17_dr25_tce,7839.00,216.00,-324.00,4.080,0.130,-0.159,2.0690,0.5050,-0.4130,297.981230,41.444870,11.798
8257407,K01063.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,89.698168533,4.4050000e-06,-4.4050000e-06,176.3060152,3.400000e-05,-3.400000e-05,0.6840,0.0250,-0.0230,5.54180,0.00466,-0.00466,2.7311e+05,1.360e+02,-1.360e+02,102.08,2.676e+01,-4.011e+01,554.0,,,22.33,17.72,-15.14,3420.30,1,q1_q17_dr25_tce,6214.00,187.00,-206.00,4.021,0.392,-0.168,1.5830,0.4150,-0.6220,299.020900,44.172760,13.624
8218274,K01064.01,,FALSE POSITIVE,FALSE POSITIVE,0.5570,0,1,0,0,1.187352427,2.5300000e-07,-2.5300000e-07,133.4654540,1.760000e-04,-1.760000e-04,1.2220,0.0260,-0.0290,4.99900,0.01390,-0.01390,2.0703e+04,3.730e+01,-3.730e+01,67.35,2.004e+01,-1.642e+01,2251.0,,,6067.30,5334.23,-3101.30,717.40,1,q1_q17_dr25_tce,6424.00,179.00,-247.00,4.186,0.180,-0.180,1.4890,0.4430,-0.3630,285.063350,44.167885,13.623
3964562,K00015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,3.012476582,1.1610000e-06,-1.1610000e-06,135.2592710,2.980000e-04,-2.980000e-04,1.2610,0.5090,-0.1020,3.14240,0.01550,-0.01550,1.1385e+03,5.500e+00,-5.500e+00,65.25,1.912e+01,-1.272e+01,2371.0,,,7471.65,6472.63,-3492.78,253.40,1,q1_q17_dr25_tce,8601.00,240.00,-412.00,4.137,0.098,-0.182,2.0310,0.5950,-0.3960,294.143400,39.089779,12.403
5735762,K00148.01,Kepler-48 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.778003060,3.3820000e-06,-3.3820000e-06,124.0614650,5.880000e-04,-5.880000e-04,0.0200,0.3590,-0.0200,2.73610,0.01840,-0.01840,4.7300e+02,4.600e+00,-4.600e+00,1.85,1.300e-01,-1.400e-01,932.0,,,177.79,44.24,-37.22,115.40,2,q1_q17_dr25_tce,5192.00,103.00,-103.00,4.489,0.066,-0.054,0.8730,0.0650,-0.0650,299.139220,40.949020,13.040
6292162,K01125.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.814839231,9.0960000e-06,-9.0960000e-06,357.5199810,7.930000e-04,-7.930000e-04,0.9450,0.0090,-0.0070,3.01220,0.06440,-0.06440,2.0103e+03,3.810e+01,-3.810e+01,5.33,1.690e+00,-5.700e-01,903.0,,,156.74,151.68,-48.11,100.00,1,q1_q17_dr25_tce,5887.00,184.00,-205.00,4.499,0.052,-0.208,0.9310,0.2970,-0.0990,294.027250,41.675968,15.452
6307521,K01126.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,29.745249900,3.3230000e-04,-3.3230000e-04,157.3851900,9.380000e-03,-9.380000e-03,0.9410,0.0050,-0.0070,22.69500,0.46000,-0.46000,7.7890e+02,1.640e+01,-1.640e+01,3.60,5.100e-01,-5.000e-01,557.0,,,22.74,8.65,-6.92,55.90,1,q1_q17_dr25_tce,5334.00,80.00,-80.00,4.372,0.127,-0.104,1.0040,0.1410,-0.1410,297.753110,41.675991,15.259
6359320,K01127.01,Kepler-269 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.326672990,1.9620000e-05,-1.9620000e-05,357.1261700,2.640000e-03,-2.640000e-03,0.0430,0.4030,-0.0430,3.40450,0.07390,-0.07390,6.1140e+02,1.930e+01,-1.930e+01,2.26,7.400e-01,-2.300e-01,1007.0,,,242.97,241.36,-73.20,34.10,1,q1_q17_dr25_tce,5831.00,184.00,-205.00,4.517,0.038,-0.212,0.9210,0.3010,-0.0940,290.215180,41.775970,15.808
3848972,K01187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.741057213,1.1600000e-07,-1.1600000e-07,131.9472730,1.270000e-04,-1.270000e-04,1.2600,0.8800,-0.1520,1.05299,0.00904,-0.00904,1.9963e+03,1.070e+01,-1.070e+01,26.67,5.230e+00,-2.230e+00,1730.0,,,2128.29,1300.15,-527.62,251.90,1,q1_q17_dr25_tce,5496.00,166.00,-149.00,4.592,0.038,-0.120,0.7760,0.1520,-0.0650,291.071260,38.999039,14.489
3860441,K01188.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.988085455,6.2060000e-06,-6.2060000e-06,133.2725200,1.720000e-03,-1.720000e-03,1.2160,6.8050,-0.0170,3.68000,0.11400,-0.11400,8.0280e+02,2.010e+01,-2.010e+01,21.81,5.070e+00,-2.020e+00,1101.0,,,348.05,246.51,-94.24,48.20,1,q1_q17_dr25_tce,5497.00,164.00,-164.00,4.577,0.028,-0.152,0.8090,0.1880,-0.0750,294.070710,38.981331,15.381
3765771,K01189.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.783883492,2.3490000e-06,-2.3490000e-06,133.2278460,7.060000e-04,-7.060000e-04,1.2550,5.8380,-0.0800,2.45460,0.03640,-0.03640,9.0390e+02,1.230e+01,-1.230e+01,67.17,1.017e+01,-1.886e+01,1934.0,,,3304.55,1316.42,-1685.57,86.10,1,q1_q17_dr25_tce,6028.00,81.00,-81.00,3.835,0.217,-0.093,2.1470,0.3250,-0.6030,295.940550,38.876389,14.216
3557341,K01190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.393727296,4.1400000e-07,-4.1400000e-07,178.5874540,8.850000e-04,-8.850000e-04,1.2280,0.1680,-0.1130,3.02000,0.12900,-0.12900,9.0350e+02,1.470e+01,-1.470e+01,23.05,5.790e+00,-1.940e+00,2216.0,,,5746.51,4380.49,-1479.92,82.40,1,q1_q17_dr25_tce,5628.00,169.00,-169.00,4.575,0.040,-0.160,0.8080,0.2030,-0.0680,294.618930,38.611889,15.856
3859628,K01191.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,8.172426440,2.6830000e-05,-2.6830000e-05,361.2015700,2.400000e-03,-2.400000e-03,0.9260,0.0170,-0.6480,3.90200,0.14100,-0.14100,8.6430e+02,2.600e+01,-2.600e+01,3.29,4.400e-01,-1.900e-01,858.0,,,127.95,45.45,-20.22,37.00,1,q1_q17_dr25_tce,5705.00,76.00,-76.00,4.499,0.045,-0.113,0.9050,0.1210,-0.0520,293.873630,38.922482,15.240
3644071,K01192.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1295.362215000,8.4630000e-03,-8.4630000e-03,176.1064600,2.830000e-03,-2.830000e-03,1.3935,0.1826,-0.3363,28.29700,0.25900,-0.25900,8.7080e+03,8.290e+01,-8.290e+01,57.82,2.068e+01,-9.440e+00,169.0,,,0.19,0.21,-0.07,164.00,,,5609.00,159.00,-141.00,4.346,0.149,-0.233,1.0480,0.3750,-0.1710,291.032170,38.703911,14.215
1718189,K00993.02,Kepler-262 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.060793600,1.0530000e-04,-1.0530000e-04,137.6314800,5.770000e-03,-5.770000e-03,0.7180,0.2620,-0.4900,3.21500,0.19500,-0.19500,2.3660e+02,1.410e+01,-1.410e+01,1.45,3.800e-01,-1.300e-01,734.0,,,68.66,53.04,-17.72,19.40,2,q1_q17_dr25_tce,5830.00,146.00,-161.00,4.540,0.044,-0.187,0.8760,0.2340,-0.0780,290.728670,37.252651,14.246
1431122,K00994.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,4.298920100,2.0100000e-05,-2.0100000e-05,132.8618700,3.960000e-03,-3.960000e-03,0.9720,0.0320,-0.7570,2.74700,0.13100,-0.13100,2.3760e+02,1.370e+01,-1.370e+01,2.12,2.700e-01,-2.700e-01,1046.0,,,283.62,100.01,-78.24,20.00,1,q1_q17_dr25_tce,5300.00,87.00,-71.00,4.385,0.132,-0.088,0.9860,0.1240,-0.1240,291.142490,37.061321,14.613
3858949,K00995.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,25.951846100,1.6570000e-04,-1.6570000e-04,154.8821200,5.920000e-03,-5.920000e-03,1.2200,6.6520,-0.1630,14.58100,0.30000,-0.30000,1.0585e+03,1.910e+01,-1.910e+01,22.32,3.730e+00,-1.990e+00,521.0,,,17.37,9.21,-4.44,65.80,1,q1_q17_dr25_tce,5372.00,159.00,-143.00,4.584,0.030,-0.120,0.7960,0.1330,-0.0710,293.710750,38.983608,14.576
3858824,K00996.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,25.951853600,1.4080000e-04,-1.4080000e-04,154.8827800,4.710000e-03,-4.710000e-03,1.2500,6.9810,-0.1680,14.75500,0.24600,-0.24600,2.0179e+03,3.060e+01,-3.060e+01,24.60,3.550e+00,-1.890e+00,494.0,,,14.09,6.64,-3.45,79.40,1,q1_q17_dr25_tce,5198.00,154.00,-154.00,4.604,0.036,-0.084,0.7420,0.1070,-0.0570,293.676570,38.991379,15.342
2157247,K00997.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,5.686287390,1.2270000e-05,-1.2270000e-05,135.8926900,1.770000e-03,-1.770000e-03,0.8548,0.0102,-0.0081,17.57300,0.15600,-0.15600,5.5597e+03,3.380e+01,-3.380e+01,4.50,1.670e+00,-5.300e-01,1059.0,,,297.81,325.61,-91.68,414.40,,,6052.00,162.00,-177.00,4.442,0.079,-0.268,0.9560,0.3560,-0.1120,290.778630,37.564079,14.378
7601633,K00136.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.663886949,7.0550000e-06,-7.0550000e-06,147.3957120,3.630000e-04,-3.630000e-04,0.9850,0.0920,-0.0550,2.47750,0.02890,-0.02890,5.1444e+03,3.930e+01,-3.930e+01,27.36,3.780e+00,-7.020e+00,1060.0,,,298.77,119.96,-146.40,175.90,1,q1_q17_dr25_tce,5996.00,119.00,-119.00,3.901,0.196,-0.070,2.2210,0.3070,-0.5700,289.873470,43.203838,13.439
8242681,K01065.01,,FALSE POSITIVE,FALSE POSITIVE,0.0080,0,1,0,0,4.020628573,1.9810000e-06,-1.9810000e-06,133.6384780,4.030000e-04,-4.030000e-04,0.8270,0.0040,-0.0050,4.40850,0.02530,-0.02530,2.0901e+04,1.150e+02,-1.150e+02,16.94,5.730e+00,-1.900e+00,1232.0,,,543.92,542.03,-182.46,282.60,1,q1_q17_dr25_tce,6210.00,172.00,-259.00,4.450,0.056,-0.224,1.0330,0.3490,-0.1160,295.039250,44.191059,15.472
8260218,K01066.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.714817603,1.2490000e-06,-1.2490000e-06,355.0083100,1.540000e-04,-1.540000e-04,0.0960,0.1210,-0.0660,3.14126,0.00573,-0.00573,1.2295e+04,2.640e+01,-2.640e+01,9.29,2.470e+00,-9.900e-01,943.0,,,187.27,154.76,-56.76,537.70,1,q1_q17_dr25_tce,5695.00,189.00,-189.00,4.526,0.058,-0.173,0.8420,0.2240,-0.0900,299.786320,44.169540,15.623
8246781,K01067.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,185.022882220,2.7750000e-05,-2.7750000e-05,273.1855330,1.130000e-04,-1.130000e-04,1.0040,0.1120,-0.0340,4.87326,0.00762,-0.00762,4.3547e+04,5.790e+01,-5.790e+01,49.82,8.740e+00,-8.750e+00,379.0,,,4.89,2.23,-1.75,938.20,1,q1_q17_dr25_tce,6025.00,78.00,-84.00,4.237,0.137,-0.125,1.3670,0.2400,-0.2400,296.309420,44.165741,14.685
8264070,K01068.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.897432135,5.0900000e-06,-5.0900000e-06,450.7573900,1.290000e-03,-1.290000e-03,0.9670,0.0450,-0.0180,3.17930,0.07960,-0.07960,1.2237e+03,2.360e+01,-2.360e+01,14.35,3.880e+00,-9.050e+00,2170.0,,,5240.00,4499.62,-4606.92,73.90,1,q1_q17_dr25_tce,5970.00,215.00,-179.00,3.619,0.740,-0.131,2.9940,0.8090,-1.8880,300.867000,44.145290,15.036
8222813,K01069.01,Kepler-760 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.704205250,1.3200000e-05,-1.3200000e-05,357.5594100,1.050000e-03,-1.050000e-03,0.5000,0.0120,-0.4340,2.93850,0.03770,-0.03770,1.0749e+03,1.600e+01,-1.600e+01,2.86,1.300e-01,-2.400e-01,748.0,,,74.13,12.28,-15.50,74.00,1,q1_q17_dr25_tce,5074.00,83.00,-76.00,4.474,0.084,-0.030,0.8630,0.0390,-0.0720,287.593200,44.179420,15.070
6359320,K01127.02,Kepler-269 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.128093300,1.1070000e-04,-1.1070000e-04,358.6836700,9.630000e-03,-9.630000e-03,0.3570,0.1060,-0.3570,3.72700,0.24500,-0.24500,2.2410e+02,2.200e+01,-2.200e+01,1.39,4.500e-01,-1.400e-01,875.0,,,138.51,137.59,-41.73,10.70,2,q1_q17_dr25_tce,5831.00,184.00,-205.00,4.517,0.038,-0.212,0.9210,0.3010,-0.0940,290.215180,41.775970,15.808
6359320,K01127.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.836689310,2.8190000e-05,-2.8190000e-05,353.8153100,6.360000e-03,-6.360000e-03,0.3300,0.1300,-0.3300,3.03100,0.23000,-0.23000,1.6610e+02,1.570e+01,-1.570e+01,1.19,3.900e-01,-1.200e-01,1242.0,,,562.48,558.76,-169.45,12.10,3,q1_q17_dr25_tce,5831.00,184.00,-205.00,4.517,0.038,-0.212,0.9210,0.3010,-0.0940,290.215180,41.775970,15.808
6362874,K01128.01,Kepler-775 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,0.974868896,7.6600000e-07,-7.6600000e-07,133.0762650,6.440000e-04,-6.440000e-04,0.1200,0.3310,-0.1200,1.61910,0.02330,-0.02330,1.9760e+02,2.900e+00,-2.900e+00,1.16,1.200e-01,-6.000e-02,1612.0,,,1605.87,524.72,-273.88,82.60,1,q1_q17_dr25_tce,5487.00,98.00,-120.00,4.563,0.018,-0.102,0.8320,0.0930,-0.0400,291.433290,41.703442,13.507
6272413,K01129.01,Kepler-776 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.897210060,1.9960000e-05,-1.9960000e-05,133.3985200,3.310000e-03,-3.310000e-03,0.6600,0.0010,-0.5160,1.81200,0.10000,-0.10000,2.7440e+02,1.950e+01,-1.950e+01,1.48,1.800e-01,-1.800e-01,904.0,,,157.93,67.81,-49.69,16.90,1,q1_q17_dr25_tce,5093.00,168.00,-152.00,4.483,0.099,-0.121,0.8470,0.1020,-0.1020,287.272640,41.635559,15.456
8279765,K01130.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.757794163,7.0500000e-07,-7.0500000e-07,135.2328630,2.150000e-04,-2.150000e-04,0.8000,0.0130,-0.0090,2.76440,0.01870,-0.01870,3.9043e+04,2.180e+02,-2.180e+02,20.05,5.850e+00,-1.960e+00,1231.0,,,542.43,474.71,-160.21,349.20,1,q1_q17_dr25_tce,5747.00,170.00,-204.00,4.514,0.050,-0.188,0.8910,0.2600,-0.0870,282.603360,44.286980,15.235
8330548,K01132.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.914158508,1.5140000e-06,-1.5140000e-06,134.6449190,6.650000e-04,-6.650000e-04,0.9420,0.4870,-0.0350,3.29170,0.04610,-0.04610,7.8292e+03,8.350e+01,-8.350e+01,13.63,4.730e+00,-1.570e+00,1646.0,,,1730.47,1771.72,-553.75,124.60,1,q1_q17_dr25_tce,6289.00,174.00,-217.00,4.407,0.070,-0.224,1.1180,0.3880,-0.1290,301.016720,44.233841,14.446
3348082,K01196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.982166980,1.4550000e-05,-1.4550000e-05,135.5274900,3.260000e-03,-3.260000e-03,0.7750,0.0520,-0.5400,2.39600,0.10900,-0.10900,3.8130e+02,1.630e+01,-1.630e+01,3.32,5.200e-01,-8.400e-01,1374.0,,,842.48,351.33,-395.71,27.10,1,q1_q17_dr25_tce,5570.00,83.00,-72.00,4.066,0.210,-0.090,1.5480,0.2410,-0.3910,292.922760,38.477280,15.035
3853673,K01197.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.643794198,6.2900000e-07,-6.2900000e-07,133.9844830,8.250000e-04,-8.250000e-04,1.1930,0.9880,-0.0160,1.56620,0.04660,-0.04660,4.5670e+02,1.010e+01,-1.010e+01,19.51,4.960e+00,-1.550e+00,2011.0,,,3852.91,2890.11,-963.37,53.70,1,q1_q17_dr25_tce,5958.00,161.00,-179.00,4.561,0.042,-0.168,0.8300,0.2110,-0.0660,292.352870,38.942471,15.103
3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,0.9860,0,0,0,0,16.088323180,8.7790000e-05,-8.7790000e-05,139.4918400,4.330000e-03,-4.330000e-03,0.6480,0.2900,-0.4300,5.73100,0.14300,-0.14300,5.9780e+02,1.970e+01,-1.970e+01,3.42,5.800e-01,-5.800e-01,875.0,,,138.64,66.48,-50.36,31.30,1,q1_q17_dr25_tce,6157.00,123.00,-123.00,4.224,0.149,-0.108,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
3447722,K01198.02,Kepler-275 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,10.300679190,9.1600000e-05,-9.1600000e-05,142.7425100,6.930000e-03,-6.930000e-03,0.0040,0.4520,-0.0040,4.88500,0.20700,-0.20700,2.7180e+02,1.720e+01,-1.720e+01,2.20,3.700e-01,-3.800e-01,1015.0,,,251.55,120.62,-91.38,16.40,3,q1_q17_dr25_tce,6157.00,123.00,-123.00,4.224,0.149,-0.108,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
3447722,K01198.03,Kepler-275 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,35.675745300,3.5290000e-04,-3.5290000e-04,145.0071700,7.210000e-03,-7.210000e-03,0.6100,0.3100,-0.3900,7.38100,0.23400,-0.23400,4.7120e+02,2.570e+01,-2.570e+01,3.02,5.100e-01,-5.100e-01,671.0,,,47.96,23.00,-17.42,18.50,2,q1_q17_dr25_tce,6157.00,123.00,-123.00,4.224,0.149,-0.108,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
3447722,K01198.04,,CANDIDATE,CANDIDATE,,0,0,0,0,1.008616770,,,132.1094790,,,,,,0.91000,,,,,,,,,,,,,,,,,,,,,,,,,,,292.479710,38.514919,15.319
1432214,K00998.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,161.788327120,3.5390000e-05,-3.5390000e-05,214.0390000,1.660000e-04,-1.660000e-04,0.2670,0.0300,-0.0550,5.31000,0.01230,-0.01230,8.7750e+04,1.540e+02,-1.540e+02,36.14,6.240e+00,-3.630e+00,375.0,,,4.68,2.07,-1.12,704.50,1,q1_q17_dr25_tce,6018.00,72.00,-90.00,4.327,0.080,-0.120,1.2120,0.2090,-0.1220,291.382690,37.072990,15.661
2165002,K00999.01,Kepler-263 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.568068420,5.2260000e-05,-5.2260000e-05,146.1528500,2.310000e-03,-2.310000e-03,0.1640,0.2790,-0.1640,4.26470,0.08260,-0.08260,1.3314e+03,3.530e+01,-3.530e+01,2.54,1.500e-01,-1.100e-01,548.0,,,21.27,4.00,-3.07,41.90,1,q1_q17_dr25_tce,4987.00,80.00,-80.00,4.602,0.024,-0.038,0.7160,0.0400,-0.0320,292.469760,37.567791,15.391
2165002,K00999.02,Kepler-263 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,47.332929900,3.4560000e-04,-3.4560000e-04,151.4161400,5.760000e-03,-5.760000e-03,0.4300,0.0480,-0.4200,2.70800,0.16800,-0.16800,9.3150e+02,7.010e+01,-7.010e+01,2.18,1.300e-01,-9.000e-02,386.0,,,5.25,0.98,-0.76,14.00,2,q1_q17_dr25_tce,4987.00,80.00,-80.00,4.602,0.024,-0.038,0.7160,0.0400,-0.0320,292.469760,37.567791,15.391
